Export;EXP-2024-001 (2024-04-15T14:51:39+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-03-02T18:00:00+01:00;2024-03-02T19:00:00+01:00;7.24;7.98;5.44;25.37;6.22;3.8;4.08;14.38;11.12;16.07;6.66;8.76;5.74;6.67;7.53;5.72;18.36;23.77;10.41;5.63;10.57;24.8;12.93;30.18;41.83;6.23;18.31;9.89;7.01;12.42;16.91;7.83;9.05;8.98;8.05;9.92;15.83;10.41;10.34;8.07;8.73;5.32;6.41;20.11;6.25
NO2;uur;µg/m³;2024-03-02T19:00:00+01:00;2024-03-02T20:00:00+01:00;8.4;11.31;6.17;29.42;6.03;4.43;4.6;12.06;9.94;16.29;7.98;7.46;8.15;8.84;9.99;4.62;20.98;14.82;10.78;6.4;8.02;22.14;16.74;42.95;42.73;10;21.17;8.56;6.84;11.48;13.5;7.95;9.76;11.15;9.67;10.13;12.77;10.11;7.92;8.4;7.99;7.18;5.68;16.93;5.54
NO2;uur;µg/m³;2024-03-02T20:00:00+01:00;2024-03-02T21:00:00+01:00;10.12;9.82;6.22;33.53;6.54;6.44;4.79;10.07;9.03;16.63;8.37;7.09;7.72;9.98;5.4;4.7;15.15;14.99;8.72;7.2;7.25;17.05;11.54;36.37;31.26;7.98;18.61;5.6;7.88;12.93;17.3;10.09;12.41;13.26;9.52;11.56;13.2;11.42;7.11;6.95;7;7.73;5.31;19.06;6.49
NO2;uur;µg/m³;2024-03-02T21:00:00+01:00;2024-03-02T22:00:00+01:00;11.18;9.59;6.08;32.22;6.54;5.52;5.33;11.5;9.75;15.18;9.09;6.03;6.2;8.49;3.68;3.72;16.6;18.78;7.75;7.57;7.02;21.88;11.07;44.43;29.89;6.28;35.81;5.87;10.34;14.03;16.56;10.09;11.86;11.92;9.43;14.26;16.19;12.73;6.48;5.8;6.67;6.89;6.33;19.08;7.32
NO2;uur;µg/m³;2024-03-02T22:00:00+01:00;2024-03-02T23:00:00+01:00;9.78;14.26;6.15;26.64;8.22;4.92;4.1;12.05;10.24;13.71;8.05;5.43;6.52;8.71;2.88;3.4;17.46;13.45;7.83;7.82;8.98;16.07;11.93;35.06;30.23;6.21;30.56;5.25;10.33;13.89;15.41;10.58;12.79;9.32;10.33;13.01;16.05;13.6;6.38;5.69;5.67;6.72;7.56;11.04;7.16
NO2;uur;µg/m³;2024-03-02T23:00:00+01:00;2024-03-03T00:00:00+01:00;9.57;18.05;4.79;23;6.09;4.77;3.52;10.77;9.87;13.69;6.77;4.74;6.14;10.52;3.29;3.01;14.27;10.78;6.36;7.2;9.2;14.31;13.68;25.38;27.26;6.39;19.02;6.09;8.4;14.14;16.99;11.76;12.84;7.7;8.42;14.07;16.83;12.69;6.39;5.07;5.12;5.83;7.06;12.52;6.63
NO2;uur;µg/m³;2024-03-03T00:00:00+01:00;2024-03-03T01:00:00+01:00;9.74;16.12;6.12;20.96;7.36;6.05;3.47;9.12;9.36;9.87;5.45;6.18;6.09;17.56;2.88;5.05;15.24;11.64;10.31;6.19;7.3;16.2;9.39;22.77;24.24;7.5;18.74;8.06;8.6;12.67;15.81;9.86;12.75;10.5;7.42;12.81;11.9;10.21;9.09;5.51;4.31;5.93;6.63;12.24;6.77
NO2;uur;µg/m³;2024-03-03T01:00:00+01:00;2024-03-03T02:00:00+01:00;9.18;15.1;6.48;18.29;7.48;5.52;5.45;11.69;9.72;9.73;4.86;5.55;6.68;17.75;4.77;10.75;17;10.8;9.2;6;7.99;16.84;8.09;34.3;21.15;6.87;14.99;7.32;9.07;12.81;16.06;11.34;13.31;10.83;7.3;11.14;13.2;10.9;7.7;5.31;4.9;6.2;6.38;9.39;6.49
NO2;uur;µg/m³;2024-03-03T02:00:00+01:00;2024-03-03T03:00:00+01:00;11.99;15.53;7.16;13.06;6.72;5.44;4.76;11.08;10.2;15.54;5.32;4.94;7.28;14.82;4.02;5.25;8.81;10.61;4.9;4.91;7.97;17.6;17.67;37.14;14.57;5.67;14.09;6.69;9.18;12.5;13.72;12.01;12.53;8.14;8.91;11.81;13.77;11.27;7.41;5.48;5.76;6.4;6.33;9.46;6.73
NO2;uur;µg/m³;2024-03-03T03:00:00+01:00;2024-03-03T04:00:00+01:00;11.2;15.38;5.21;25.09;6.81;6.72;5.94;8.28;9.65;14.87;7.36;4.85;8.2;14.79;5.01;33.06;12.92;23.05;13.73;7.76;7.13;14.1;14.9;21.34;12.54;6.12;14.81;6.5;9.81;11.56;18.61;11.71;12.1;13.42;9.47;11.96;12.07;10.21;7.41;5.2;4.71;6.09;6.03;9.42;5.95
NO2;uur;µg/m³;2024-03-03T04:00:00+01:00;2024-03-03T05:00:00+01:00;9.23;14.82;4.18;17.07;6.98;26;8.12;9.54;10.49;19.04;8.5;5.07;8.94;15.72;3.44;7.7;13.08;30.73;9.31;6.06;7.35;11.94;16.29;21.86;19.15;6.36;16.49;6.13;9.61;11.84;16.07;10.73;12.64;15.05;9.48;10.78;11.88;10.28;6.78;4.93;4.31;5.21;5.27;9.27;5.47
NO2;uur;µg/m³;2024-03-03T05:00:00+01:00;2024-03-03T06:00:00+01:00;11.35;14.93;5.67;22.72;9.07;7.83;9.37;10.66;10.7;13.42;10.33;5.58;8.76;13.32;4.51;11.93;10.22;13.88;11.24;6.8;9.08;15.81;18.43;24.72;13.18;5.89;20.05;5.78;9.95;14.91;16;12.15;14.2;12.62;9.66;9.14;10.86;9.85;6.41;4.91;4.15;5.68;5.44;7.71;6.89
NO2;uur;µg/m³;2024-03-03T06:00:00+01:00;2024-03-03T07:00:00+01:00;;;3.42;4.61;12.69;7.65;7.68;12.86;;;11.53;;10;;5.57;;20.81;;51.89;8.9;10.97;24.69;33.35;35.79;31.77;5.64;18.49;5.89;10.53;;18.93;;13.75;;;8.76;11.34;;7.08;;5.87;;6.54;10.05;7.04
NO2;uur;µg/m³;2024-03-03T07:00:00+01:00;2024-03-03T08:00:00+01:00;8.14;12.35;3.9;15.42;14.07;8.77;7.4;13.43;13.25;17.66;12.24;17.74;10.19;12.02;5.07;21.82;21.88;33.46;45.18;12.06;11.19;30.31;41.64;40.9;26.87;6.5;26.81;5.44;11.38;13.23;17.14;13.57;14.18;16.16;10.72;9.35;11.3;;7.05;6.51;5.72;6.61;6.25;9.38;7.26
NO2;uur;µg/m³;2024-03-03T08:00:00+01:00;2024-03-03T09:00:00+01:00;9.35;11.88;11.38;24.82;13.8;8.24;7.74;15.39;18.97;26.47;12.03;19;11.56;11.53;9.83;22.09;23.53;26.55;35.49;17.15;13.39;29.78;35.12;51.81;31.91;6.58;34.03;5.74;11.47;15.84;17.25;12.52;15.51;17.39;14.86;10.4;13.38;11.86;6.8;7.32;6.28;7.25;6.47;9.7;7.59
NO2;uur;µg/m³;2024-03-03T09:00:00+01:00;2024-03-03T10:00:00+01:00;10;11.01;13.89;24.48;19.02;16.96;13.4;18.89;23.72;20.87;12.2;14.88;13.84;14.5;7.96;13.5;28.03;27.93;23.6;13.67;13.37;37.09;30.17;54.33;47.88;6.86;28.5;6.3;9.99;14.27;15.69;10.7;12.32;19.35;12.64;10.58;26.78;23.03;8.08;6.17;7.69;6.34;7.25;9.36;7.02
NO2;uur;µg/m³;2024-03-03T10:00:00+01:00;2024-03-03T11:00:00+01:00;10.61;10.32;16.29;18.89;16.22;9.54;15.14;15.88;17.28;20.94;11.73;11.64;10.18;10.78;7.21;12.62;32.76;28.01;12.65;11.25;12.22;34.21;21.63;37.63;49.46;7;18.06;6.68;10.18;16.41;23.27;16.31;12.06;12.85;8.12;7.06;20.99;17.91;7.42;5.64;6.32;5.17;5.45;10.63;6.71
NO2;uur;µg/m³;2024-03-03T11:00:00+01:00;2024-03-03T12:00:00+01:00;8.84;9.88;8.01;12.94;8.52;6.66;13.21;15.17;16.51;16.55;5.41;9.45;12.83;9.06;13.65;10.75;31.38;28.76;12.43;10.07;11.95;33.28;21.75;43.75;43.2;6.47;23.42;6.34;8.96;13.37;16.42;9.87;10.64;10.98;7.54;6.99;18.29;14.25;7.23;5.8;5.61;4.54;5.98;11.93;6.29
NO2;uur;µg/m³;2024-03-03T12:00:00+01:00;2024-03-03T13:00:00+01:00;7.22;6.72;5.24;8.87;3.68;5.01;10.93;11.29;11.9;10.28;3.94;5.93;6.36;6.69;14.26;8.86;27.8;21.43;10.93;5.21;11.8;28.99;18.4;45.31;37.03;8.49;32.63;5.02;7.19;8.89;12.7;5.45;6.51;7.6;6.09;6.14;23.76;15.57;7.2;5.81;6;4.62;5.71;9.75;5.79
NO2;uur;µg/m³;2024-03-03T13:00:00+01:00;2024-03-03T14:00:00+01:00;5.9;4.23;5.13;10.75;5.79;4.97;18.12;11.44;12.68;12.65;3.7;4.51;3.67;4.33;12.32;9.47;25.33;12.84;4.35;4.71;6.86;23.64;11.18;24.17;39.88;6.57;17.19;4.5;7.9;6.85;11.2;6.46;3.82;6.04;6.39;4.95;27.67;15.97;5.57;6.63;5.78;4.57;5.1;9.73;5.31
NO2;uur;µg/m³;2024-03-03T14:00:00+01:00;2024-03-03T15:00:00+01:00;5.71;4.44;6.6;14.68;7.15;5.07;27.14;12.78;11.64;13.75;4.54;5.14;2.94;3.07;10.16;10.12;24.05;9.39;4.93;4.51;2.94;24.85;9.23;38.81;28.48;5.48;12.26;3.09;6.34;8.26;12.87;14.38;4.58;6.16;5.71;5.23;28.89;12.85;5.04;5.41;6.79;3.71;5.12;9.59;5.16
NO2;uur;µg/m³;2024-03-03T15:00:00+01:00;2024-03-03T16:00:00+01:00;5.36;6.08;4.64;12.59;4.85;3.04;17.37;14.64;9.49;18.23;6.23;26.36;2.5;4.51;8.19;8.77;20.64;22.41;18.7;5.29;7.62;24.89;20.91;43.19;21.82;5.32;14.51;4.14;4.38;8.5;11.08;18.93;4.86;4.25;4.69;5.08;26.07;10.96;4.8;4.75;5.16;4.47;5.21;7.55;4.26
NO2;uur;µg/m³;2024-03-03T16:00:00+01:00;2024-03-03T17:00:00+01:00;6.3;7.22;5.3;17.04;4.7;3.15;10.7;12.82;14.27;21.3;19.18;20.37;2.36;7.05;5.96;4.76;17.31;29.58;27.51;16.83;18.85;27.84;25.69;25.66;22.61;4.03;20.18;4.18;2.93;13.26;10.29;19.43;7.09;4.03;7.83;6.64;22.75;12.25;5.53;4.74;5.42;4.14;4.75;9.81;4.58
NO2;uur;µg/m³;2024-03-03T17:00:00+01:00;2024-03-03T18:00:00+01:00;10.01;7.41;5.13;24.48;6.77;10.68;7.39;16.97;23.82;31.98;23.88;12.24;3.8;9.46;4.45;3.49;21.19;22.81;21.11;49.22;29.85;31.6;23.12;20.54;23.94;5.09;24.26;3.18;14.53;16.48;14.5;22.59;8.03;14.6;11.69;4.57;24.37;13.83;7.71;5.6;6.58;4.58;8.02;13.13;6.89
NO2;uur;µg/m³;2024-03-03T18:00:00+01:00;2024-03-03T19:00:00+01:00;11.58;7.19;6.29;21.5;10.05;21.78;4.87;22.75;20.43;16.9;12.68;11.1;13.74;12.92;3.96;3.21;10.92;14.92;21.2;39.65;28.92;19.73;12.23;14.34;13.69;7.76;31.21;4.8;18.29;17.64;19.64;25.73;15.96;24.66;13.58;7.76;37.85;22.77;7.16;6.89;8.52;6.19;7.64;26.16;8.87
NO2;uur;µg/m³;2024-03-03T19:00:00+01:00;2024-03-03T20:00:00+01:00;9.12;8.84;16.69;15.96;14.49;12.28;4.16;27.35;24.71;17.01;13.71;8.8;15.66;20.79;3.56;5.32;7.84;10.79;23.84;17.23;9.14;15.99;10.33;10.61;9.06;10.55;34.57;7.09;22.49;24.45;23.94;33.65;23.45;19.35;13.25;10.25;32.13;20.55;8.18;8.42;7.49;6.62;8.45;29.08;9.82
NO2;uur;µg/m³;2024-03-03T20:00:00+01:00;2024-03-03T21:00:00+01:00;22.13;29.55;23.17;26.14;26.32;14.2;4.6;18.86;18.67;19.7;17.77;10.85;9.87;25.86;2.17;3.83;6.98;8.31;19.46;10.84;4.89;15.28;7.59;10.07;7.59;10.69;12.13;9.65;9.07;31.13;27.44;32.9;30.38;9.33;12.2;9.68;37.28;25.91;8.14;9.57;8.98;6.12;9.55;29.37;10.04
NO2;uur;µg/m³;2024-03-03T21:00:00+01:00;2024-03-03T22:00:00+01:00;12.35;28.03;17.55;20.88;20.57;20.19;3.54;19.83;16.01;22.11;22.88;10.64;8.93;14.83;3.12;2.33;5.06;6.28;17.99;9.53;3.15;11.08;6.25;10.96;6.32;13.61;10.22;10.92;6.52;18.13;15.44;21.7;15.98;6.59;13.66;20.65;30.61;26.74;7.35;8.63;11.1;7.84;9.07;24.91;8.44
NO2;uur;µg/m³;2024-03-03T22:00:00+01:00;2024-03-03T23:00:00+01:00;6.71;10.55;8.93;10.46;8.35;13.59;4.97;19.72;19.94;19.13;20.43;6.14;12.99;9.07;3.85;3.16;4.79;5.28;13.17;6.17;3.02;12.58;6.78;9.87;6.33;18.54;7.32;15.19;4.49;8.25;9.17;12.73;7.27;4.38;10.49;32.48;31.79;28.09;6.89;8.09;10.13;8.72;7.94;19.47;9.51
NO2;uur;µg/m³;2024-03-03T23:00:00+01:00;2024-03-04T00:00:00+01:00;7.57;7.65;9.29;12.12;10.23;10.47;3.91;11.27;14.71;18.59;19.28;8.26;11.93;6.81;3.06;5.09;4.58;5.37;18.71;5.41;2.21;8.9;6.15;9.34;6.07;10.76;4.36;19.1;3.26;5.65;5.61;9.72;5.73;3.46;11.78;37.9;19.64;;7.11;7.32;6.72;8.83;6.14;27.53;11.27
NO2;uur;µg/m³;2024-03-04T00:00:00+01:00;2024-03-04T01:00:00+01:00;6.03;5.56;10.51;10.53;10.2;14;3.68;8.68;10.11;12.77;11.21;6.56;13.68;4.12;2.03;7.06;3.26;4.96;10.28;7.1;2.34;5.5;3.44;7.19;5.23;6.59;2.93;8.68;2.94;4.99;3.73;4.95;4.42;2.52;11.98;22.2;12.89;;7.45;6.36;9.18;5.37;5.02;18.41;9.36
NO2;uur;µg/m³;2024-03-04T01:00:00+01:00;2024-03-04T02:00:00+01:00;10.36;4.43;7.31;9.18;8.19;12.85;3.04;9;12.8;10.65;10.36;4.04;11.66;3.12;2.55;7.83;3.93;5.1;8.66;5.86;2.9;4.87;3.97;7.71;5.88;5.17;2.11;5.7;3.1;3.35;2.53;3.33;3.46;2.66;12.53;12.2;7.34;7;7.46;7.46;14.68;5.78;5.06;14.54;6.48
NO2;uur;µg/m³;2024-03-04T02:00:00+01:00;2024-03-04T03:00:00+01:00;8.94;2.97;4.23;8.2;6.12;9.42;2.93;5.7;9.22;10.41;8.93;3;9.86;2.22;3.52;8.02;3.17;3.86;13.24;4.9;1.61;4.8;4.92;5.32;5.39;2.88;2.67;2.72;3.15;2.51;3.67;3.9;2.73;3.08;13.43;9.64;6.1;5.14;8.59;10.07;9.27;7.38;7.32;14.77;7.36
NO2;uur;µg/m³;2024-03-04T03:00:00+01:00;2024-03-04T04:00:00+01:00;7.03;3.1;3.25;3.54;3.17;8.83;3.52;3.29;5.37;13.02;12.94;3.42;8.28;2.63;4.24;7.48;4.05;3.52;11.42;4.12;0.94;4.55;3.79;6.13;3.96;3.3;2.05;1.96;2.21;3.43;3.47;4.21;3.55;2.43;11.52;2.71;4.31;3.42;10.6;5.22;6.76;5.06;7.66;13.56;7.4
NO2;uur;µg/m³;2024-03-04T04:00:00+01:00;2024-03-04T05:00:00+01:00;9.2;2.63;3.45;3.74;3.53;8.63;4.24;3.72;7.61;15.31;15.77;4.94;7.64;2.67;3.81;6.96;3.78;4.82;11.92;4.69;1.37;5.6;6.67;12.93;5.1;2.01;2.52;2.12;2.4;3;3.21;5.3;3.21;2.75;6.72;1.87;5.56;5.02;6.65;5.33;4.19;5.18;7.54;15.83;9.98
NO2;uur;µg/m³;2024-03-04T05:00:00+01:00;2024-03-04T06:00:00+01:00;6.97;3.31;4.4;7.85;5.32;9.09;7.88;5.79;8.34;21.03;16.79;4.08;6.63;3.05;3.12;6.64;5.19;8.35;16.08;9.22;2.89;10.13;16.94;37.82;9.57;1.71;2.43;2.77;3.59;4.58;6.45;14.43;4.37;3.16;5.74;5.21;9.36;10.23;5.83;5.78;4.06;5.07;6.48;19.41;7.45
NO2;uur;µg/m³;2024-03-04T06:00:00+01:00;2024-03-04T07:00:00+01:00;7.93;2.9;4.39;11.5;7.55;10.27;34.66;5.64;15.28;54.53;28.11;9.63;9.55;3.59;6.65;8.08;8.42;17.19;22.95;24.26;2.98;19.43;28.92;63.42;11.65;3.1;8.92;2.29;5.75;14.33;12.16;32.75;7.22;4.48;5.72;3.86;22.03;12.92;5.89;4.42;2.99;5.28;6.17;17.61;16.72
NO2;uur;µg/m³;2024-03-04T07:00:00+01:00;2024-03-04T08:00:00+01:00;9.84;4;5.58;15.7;9.17;14.95;47.73;26.69;31.75;63.39;42.13;17;15.18;6.99;6.61;12.31;15.4;30.83;30.89;35.79;3.47;27.5;39.21;80.88;18.93;3.07;17.23;4.04;6.99;40.62;29.47;33.53;20.62;6.35;6.08;5.38;32.08;15.69;6.66;4.82;2.29;5.98;6.13;21.71;20.13
NO2;uur;µg/m³;2024-03-04T08:00:00+01:00;2024-03-04T09:00:00+01:00;11.78;6.47;9.95;19.39;11.81;12.8;;30.58;31.44;64.85;42.02;17.91;11.42;7.65;11.1;14.56;15.96;49.3;32.74;60.06;3.31;37.62;28.77;65.68;21.09;3.19;34.85;4.14;6.29;36.56;33.01;34.81;24.09;9.06;7.28;6.59;36.89;19.66;5.66;4.24;2.18;7.46;7.66;21.9;25.31
NO2;uur;µg/m³;2024-03-04T09:00:00+01:00;2024-03-04T10:00:00+01:00;12.93;6.17;9.97;19.7;11.3;10.7;;16.6;18.07;40.18;24.95;17.38;7.73;10.08;16.92;15.24;16.96;29.66;13.04;40.44;5.41;28.55;20.46;54.45;25.5;2.41;17.27;4.04;9.02;25.96;19.23;31.69;18.07;14.01;7.12;4.14;28.09;15.64;6.19;3.95;1.99;8.16;7.32;20.35;14
NO2;uur;µg/m³;2024-03-04T10:00:00+01:00;2024-03-04T11:00:00+01:00;10.05;7.13;9.87;15.74;9.82;11.73;38.33;19.36;15.99;34.57;23.87;15.51;5.76;8.71;22.14;12.77;9.51;15.97;13.1;38.18;4.91;24.49;13.08;38.32;27.68;4.64;14.29;2.43;6.1;17.82;15.32;24.11;12.52;5.44;5.21;4.49;27.39;13.59;6.01;2.74;1.82;7.58;6.03;17.88;7.37
NO2;uur;µg/m³;2024-03-04T11:00:00+01:00;2024-03-04T12:00:00+01:00;8.12;7.03;10.74;14.57;10.97;15.43;21.55;15.01;14.94;25.3;13.19;9.31;5.67;6.05;16.63;12.47;6.52;29.76;7.23;35.29;1.99;17.48;10.84;47.41;18.56;2.75;10;2.22;5.63;14.78;12.6;21.12;11.29;5.15;5.46;8.34;25.75;13.75;4.78;2.92;1.49;7.41;5.85;15.64;6.86
NO2;uur;µg/m³;2024-03-04T12:00:00+01:00;2024-03-04T13:00:00+01:00;9.14;7.21;7.78;16.65;10.26;16.07;12.29;13.38;14.43;18.2;6.64;6.53;8.06;5.34;8.97;6.49;8.81;45.78;4.22;24.87;2.04;17.39;13.17;19.93;21.82;1.48;;1.98;6.6;12.12;8.66;19.17;7.6;7.49;5.77;9.37;26.57;16.55;5.34;2.06;1.62;7.44;5.86;15.09;7.1
NO2;uur;µg/m³;2024-03-04T13:00:00+01:00;2024-03-04T14:00:00+01:00;7.66;6.18;9.14;14.95;8.03;10.54;7.23;14.97;18.38;16.84;8.12;6.51;9.4;4.87;9.22;5.2;7.72;36.46;3.61;8.28;2.73;17.54;15.25;20.14;14.1;2.21;;1.79;6.11;10.11;;21.17;6.56;8.51;5.79;5.89;27.73;14.23;4.47;2.02;1.98;7.76;6.76;17.79;7.42
NO2;uur;µg/m³;2024-03-04T14:00:00+01:00;2024-03-04T15:00:00+01:00;6.91;5.09;10.54;20.68;9.71;8.66;8.52;22.04;19.97;17.84;9.15;6.16;7.82;5.09;8.9;8.93;5.57;28.28;3.82;7.51;3.33;15.55;15.91;21.86;13.43;2.41;;1.47;5.03;11.77;;21.69;7.25;10.96;6.05;4.72;25.93;14.62;4.23;2.74;2.46;6.78;6.11;17.29;6.83
NO2;uur;µg/m³;2024-03-04T15:00:00+01:00;2024-03-04T16:00:00+01:00;7.88;4.56;10.92;19.21;12.36;7.71;14.82;22.59;22.41;14.97;8.91;7.64;5.81;5.69;8.46;7.93;9.73;30.71;4.12;9.77;2.38;17.58;14.22;23.31;11.34;3.26;10.71;2.14;5.17;12.06;;21.1;7.65;14;7.09;7.28;34.03;18.01;6.14;3.02;1.28;8.16;4.67;20.6;8.54
NO2;uur;µg/m³;2024-03-04T16:00:00+01:00;2024-03-04T17:00:00+01:00;9.17;5.65;10.94;22.9;12.95;8.45;17.11;28.15;26.53;16.92;10.69;9.43;6.67;7.16;11.91;7.32;13.04;31.76;5.21;12.58;1.96;17.42;14.76;30.93;15.87;4.86;10.2;2.95;5.95;10.55;16.63;25.04;6.29;13.9;7.56;10.97;33.87;17.17;3.5;4.89;1.83;6.77;3.71;16.66;9.12
NO2;uur;µg/m³;2024-03-04T17:00:00+01:00;2024-03-04T18:00:00+01:00;11.25;9.12;13.81;36.37;13.27;13.26;15.12;31.94;38.61;24.06;14.03;9.67;8.03;11.74;13.15;8.79;18.73;35.96;8.28;13.9;2.47;24.95;19.69;40.71;33.22;2.78;13.19;2.97;6.16;9.07;19.55;25.81;8.37;15.84;8.34;5.57;44.43;20.22;3.22;3.47;2.18;8.2;3.71;21.46;10.4
NO2;uur;µg/m³;2024-03-04T18:00:00+01:00;2024-03-04T19:00:00+01:00;24.84;10.67;14.11;32.16;14.57;14.27;10.72;36.93;41.83;25.25;21.91;28.89;17.06;15.94;15.92;9.27;20.76;27.78;13.61;24.03;2.44;29.77;34.6;63.15;52.78;2.32;24.03;2.95;11.29;13.33;26.94;26.6;15.62;18.48;9.46;11.76;31.13;22.88;4.12;5.33;3.25;7.51;4.91;14.11;12.27
NO2;uur;µg/m³;2024-03-04T19:00:00+01:00;2024-03-04T20:00:00+01:00;19.68;20.47;12.86;50.43;31.36;20.52;12.27;47.18;39.79;56.47;28.69;31.12;34.85;15.24;16.14;34.61;36.7;23.03;16.94;49.87;4.07;41.14;58.56;77.27;58.31;2.5;49.59;4.22;14.35;13.52;21.65;39.78;14.75;16.89;13.19;13.22;40.75;25.5;4.41;3.72;3.1;6.8;5.84;12.81;11.17
NO2;uur;µg/m³;2024-03-04T20:00:00+01:00;2024-03-04T21:00:00+01:00;15.48;16.51;17.06;54.39;26.8;22.34;16.03;56.99;50.22;64.39;39.83;41.2;42.38;43.52;12.42;36.55;35.05;38.62;24.36;57.29;22.09;42.88;59.81;72.04;70.88;2.67;54.46;3.26;22.6;16.34;26.55;34.17;20.17;17.34;9.76;16.53;37.71;24.03;4.51;3.51;3.16;5.96;5.62;14.99;8.18
NO2;uur;µg/m³;2024-03-04T21:00:00+01:00;2024-03-04T22:00:00+01:00;16.12;16.2;20;31.88;25.46;29.34;15.83;50.15;48.98;62.93;63.04;31.84;48.24;34.28;19.51;31.88;31.39;35.12;38.96;55.64;31.77;40;42.55;63.23;56.12;1.41;40.13;3.35;31.44;17.65;23.09;34.5;22.61;26.9;9.81;18.93;27.98;16.16;4.99;3.62;3.69;6.32;7.33;20.35;10.12
NO2;uur;µg/m³;2024-03-04T22:00:00+01:00;2024-03-04T23:00:00+01:00;13.79;15.93;21.14;27.55;24.38;37.8;17.37;34.9;37.79;54.77;46.35;32.02;43.18;18.36;27.03;39.75;26.68;28.49;56.25;48.58;32.77;32.78;40.98;62.17;41.58;2.67;25.53;5.59;16.59;22.75;21.38;23.46;25.26;16.9;9.55;21.26;25.38;13.37;4.79;3.54;5.34;7.28;8.64;18.98;9.95
NO2;uur;µg/m³;2024-03-04T23:00:00+01:00;2024-03-05T00:00:00+01:00;15.34;16.29;15.49;27.83;27.65;32.67;21.04;32.47;36.02;53.31;41.25;33.77;34.94;12.54;25.39;41.57;23.03;24.97;41.08;36.2;29.53;29.37;34.86;67.54;37.9;3.34;27.47;9.19;11.59;17.49;22.21;13.06;22.54;14.52;8.5;14.85;19.7;11.48;4.82;2.73;4.93;7.45;8.12;18.61;
NO2;uur;µg/m³;2024-03-05T00:00:00+01:00;2024-03-05T01:00:00+01:00;14.9;12.33;15.12;26.83;23.15;27.34;18.7;28.05;34.77;46.26;37.21;40.13;33.41;10.01;25.54;30.43;22.86;32.15;42.51;23.87;18.46;24.43;31.73;;29.04;2.6;29.37;4.9;15.19;17.59;18.96;14.59;20.28;13.98;7.19;10.25;35.35;12;4.81;3.6;4.08;8.69;6.27;13.96;9.05
NO2;uur;µg/m³;2024-03-05T01:00:00+01:00;2024-03-05T02:00:00+01:00;13.6;14.4;13.36;11.41;14.99;31.09;16.51;28.61;30.96;39.18;38.91;41.36;22.78;12.47;19.98;32.93;23.64;25.84;32.06;18.19;14.9;21.32;31.25;37;30.94;2.39;23.14;8.9;12.26;13.78;15.84;12.43;14.51;13.58;7.31;7.21;29.23;19.21;4.5;2.87;4.3;9.65;5.05;13.83;7.74
NO2;uur;µg/m³;2024-03-05T02:00:00+01:00;2024-03-05T03:00:00+01:00;12.91;13.51;9.76;5.46;10.3;19.41;13.71;29.34;27.02;34.75;30.57;32.57;23.5;16.41;24.14;38.52;23.25;23.83;25.71;13.15;16.36;19.33;30.26;39.64;26.17;2.31;18.46;8.11;15.11;12.53;14.64;10.25;14.14;13.16;6.72;6.71;25.25;20.59;5.16;2.86;4.36;10.41;4.4;13.89;8.15
NO2;uur;µg/m³;2024-03-05T03:00:00+01:00;2024-03-05T04:00:00+01:00;12.69;15.9;6.29;5.78;9.42;29.62;14.06;24.06;23.19;30.29;28.83;27.94;17.71;21.25;26.66;37.96;20.9;26.32;20.18;13.64;14.36;20.29;30.05;49.48;23.03;3.31;19.06;6.21;9.43;13.4;15.32;10.6;14.26;19.39;6.25;7.54;31.5;30.45;4.31;3.23;3.43;10.27;4.21;11.76;7.34
NO2;uur;µg/m³;2024-03-05T04:00:00+01:00;2024-03-05T05:00:00+01:00;13.88;20.98;5.19;6.38;7.17;32.86;13.38;23.55;20.23;35.04;30.39;24.1;16.55;19.41;23.16;35.73;26.01;24.48;17.2;15.96;12.76;20.28;35.09;48.29;31.19;4.15;19.57;4.12;8.05;10.82;15.56;16.21;12.64;17.92;8.48;8.14;28.06;27.26;5.59;3.39;3;9.53;4.77;13.94;10.64
NO2;uur;µg/m³;2024-03-05T05:00:00+01:00;2024-03-05T06:00:00+01:00;14.17;27.8;6.23;13.55;11.1;20.98;14.04;23.2;20.57;38.52;29.44;24.73;19.8;21.13;24.84;37.19;29.12;30.6;19.82;17.97;14.38;25.15;41.33;45.2;44.99;3.09;26.04;2.97;11.18;10.3;17.17;9.15;10.92;13.03;9.62;8.21;31.92;27.65;7.03;3.61;3.62;9.52;10.65;14.83;12.13
NO2;uur;µg/m³;2024-03-05T06:00:00+01:00;2024-03-05T07:00:00+01:00;17.75;28.15;8.09;19.68;8.74;22.33;18.96;25.1;33.06;45.09;32.02;30.88;22.75;24.52;32.44;35.97;45.15;36.53;22.44;23.88;17.85;39.26;41.21;48.42;54.55;2.84;36.99;3.16;11.49;23.78;28.42;12.89;21.98;20.12;9.06;12.4;36.35;32.68;7.11;5.01;3.96;9.03;13.19;16.94;5.63
