YYYYMMDD,HH,NO2
20160226,23,71.94
20160227,0,54.98
20160227,1,38.22
20160227,2,27.0
20160227,3,22.21
20160227,4,20.2
20160227,5,23.83
20160227,6,28.8
20160227,7,29.55
20160227,8,30.74
20160227,9,28.11
20160227,10,24.06
20160227,11,21.6
20160227,12,15.47
20160227,13,9.77
20160227,14,8.34
20160227,15,8.05
20160227,16,9.65
20160227,17,12.01
20160227,18,15.67
20160227,19,20.27
20160227,20,20.96
20160227,21,22.96
20160227,22,27.69
20160227,23,20.13
20160228,0,16.64
20160228,1,19.82
20160228,2,19.17
20160228,3,14.42
20160228,4,12.7
20160228,5,12.83
20160228,6,12.39
20160228,7,18.54
20160228,8,23.67
20160228,9,17.28
20160228,10,11.5
20160228,11,9.62
20160228,12,5.89
20160228,13,4.86
20160228,14,4.5
20160228,15,4.6
20160228,16,3.93
20160228,17,6.3
20160228,18,7.95
20160228,19,11.65
20160228,20,25.58
20160228,21,19.98
20160228,22,32.63
20160228,23,32.33
20160229,0,30.5
20160229,1,14.59
20160229,2,12.17
20160229,3,10.23
20160229,4,8.49
20160229,5,11.32
20160229,6,21.06
20160229,7,48.77
20160229,8,60.96
20160229,9,71.05
20160229,10,40.76
20160229,11,13.49
20160229,12,8.21
20160229,13,7.38
20160229,14,10.17
20160229,15,8.34
20160229,16,8.36
20160229,17,12.22
20160229,18,18.55
20160229,19,21.78
20160229,20,34.67
20160229,21,66.02
20160229,22,74.87
20160229,23,75.01
20160301,0,69.83
20160301,1,65.7
20160301,2,62.14
20160301,3,49.57
20160301,4,38.39
20160301,5,46.11
20160301,6,48.26
20160301,7,61.11
20160301,8,67.83
20160301,9,58.7
20160301,10,51.32
20160301,11,49.38
20160301,12,43.87
20160301,13,47.19
20160301,14,51.23
20160301,15,47.43
20160301,16,37.17
20160301,17,35.59
20160301,18,40.78
20160301,19,45.54
20160301,20,38.16
20160301,21,29.98
20160301,22,25.46
20160301,23,21.6
20160302,0,18.88
20160302,1,13.18
20160302,2,10.31
20160302,3,6.83
20160302,4,6.33
20160302,5,7.89
20160302,6,8.69
20160302,7,16.5
20160302,8,17.89
20160302,9,28.03
20160302,10,26.43
20160302,11,15.34
20160302,12,11.17
20160302,13,12.09
20160302,14,17.22
20160302,15,9.26
20160302,16,13.12
20160302,17,17.62
20160302,18,19.9
20160302,19,20.39
20160302,20,23.08
20160302,21,29.43
20160302,22,29.95
20160302,23,23.05
20160303,0,13.6
20160303,1,14.07
20160303,2,10.18
20160303,3,12.84
20160303,4,11.22
20160303,5,13.42
20160303,6,19.5
20160303,7,28.16
20160303,8,45.13
20160303,9,54.65
20160303,10,49.66
20160303,11,37.16
20160303,12,11.45
20160303,13,11.94
20160303,14,12.43
20160303,15,12.91
20160303,16,13.49
20160303,17,17.98
20160303,18,18.0
20160303,19,27.26
20160303,20,41.9
20160303,21,76.67
20160303,22,68.73
20160303,23,80.32
20160304,0,82.92
20160304,1,58.95
20160304,2,44.29
20160304,3,28.14
20160304,4,28.65
20160304,5,26.78
20160304,6,27.46
20160304,7,20.67
20160304,8,19.83
20160304,9,23.58
20160304,10,28.61
20160304,11,34.63
20160304,12,38.56
20160304,13,39.93
20160304,14,44.22
20160304,15,42.38
20160304,16,39.11
20160304,17,49.48
20160304,18,52.48
20160304,19,62.06
20160304,20,64.41
20160304,21,73.83
20160304,22,88.89
20160304,23,86.11
20160305,0,83.21
20160305,1,79.92
20160305,2,78.17
20160305,3,75.89
20160305,4,69.1
20160305,5,60.16
20160305,6,57.37
20160305,7,58.34
20160305,8,58.83
20160305,9,63.15
20160305,10,67.49
20160305,11,72.28
20160305,12,47.78
20160305,13,29.13
20160305,14,28.5
20160305,15,19.24
20160305,16,29.82
20160305,17,22.51
20160305,18,28.24
20160305,19,50.49
20160305,20,64.95
20160305,21,69.55
20160305,22,66.41
20160305,23,69.18
20160306,0,65.3
20160306,1,27.8
20160306,2,14.81
20160306,3,21.92
20160306,4,20.65
20160306,5,40.9
20160306,6,41.03
20160306,7,39.79
20160306,8,48.07
20160306,9,41.79
20160306,10,37.15
20160306,11,30.32
20160306,12,22.49
20160306,13,19.49
20160306,14,13.45
20160306,15,15.79
20160306,16,15.57
20160306,17,19.25
20160306,18,17.93
20160306,19,39.82
20160306,20,56.38
20160306,21,42.4
20160306,22,44.48
20160306,23,15.16
20160307,0,30.37
20160307,1,14.11
20160307,2,6.47
20160307,3,4.25
20160307,4,9.48
20160307,5,17.4
20160307,6,18.02
20160307,7,26.95
20160307,8,24.75
20160307,9,64.3
20160307,10,65.74
20160307,11,50.98
20160307,12,28.54
20160307,13,14.7
20160307,14,12.87
20160307,15,17.05
20160307,16,17.32
20160307,17,11.53
20160307,18,14.73
20160307,19,19.83
20160307,20,42.39
20160307,21,50.22
20160307,22,58.89
20160307,23,65.07
20160308,0,48.8
20160308,1,32.6
20160308,2,23.96
20160308,3,43.67
20160308,4,51.33
20160308,5,50.32
20160308,6,41.13
20160308,7,41.48
20160308,8,64.49
20160308,9,58.26
20160308,10,54.39
20160308,11,36.78
20160308,12,19.98
20160308,13,17.96
20160308,14,21.61
20160308,15,15.95
20160308,16,22.34
20160308,17,26.69
20160308,18,31.22
20160308,19,48.18
20160308,20,33.35
20160308,21,37.86
20160308,22,37.28
20160308,23,32.5
20160309,0,32.72
20160309,1,21.19
20160309,2,17.5
20160309,3,12.74
20160309,4,10.16
20160309,5,10.53
20160309,6,11.5
20160309,7,17.05
20160309,8,22.73
20160309,9,24.81
20160309,10,23.02
20160309,11,20.44
20160309,12,19.44
20160309,13,18.4
20160309,14,12.68
20160309,15,12.11
20160309,16,19.51
20160309,17,22.57
20160309,18,29.1
20160309,19,34.65
20160309,20,41.17
20160309,21,47.46
20160309,22,58.01
20160309,23,47.11
20160310,0,41.59
20160310,1,35.09
20160310,2,32.11
20160310,3,31.54
20160310,4,24.04
20160310,5,21.15
20160310,6,25.9
20160310,7,49.67
20160310,8,59.54
20160310,9,51.99
20160310,10,38.45
20160310,11,17.13
20160310,12,16.63
20160310,13,14.75
20160310,14,12.71
20160310,15,15.31
20160310,16,17.84
20160310,17,21.66
20160310,18,29.99
20160310,19,34.02
20160310,20,31.46
20160310,21,33.87
20160310,22,34.13
20160310,23,31.71
20160311,0,32.22
20160311,1,23.56
20160311,2,16.88
20160311,3,18.17
20160311,4,17.25
20160311,5,14.65
20160311,6,19.38
20160311,7,29.88
20160311,8,39.62
20160311,9,36.87
20160311,10,31.58
20160311,11,24.03
20160311,12,15.07
20160311,13,11.44
20160311,14,11.9
20160311,15,12.05
20160311,16,12.96
20160311,17,15.68
20160311,18,23.47
20160311,19,34.58
20160311,20,34.86
20160311,21,33.44
20160311,22,32.35
20160311,23,33.95
20160312,0,35.68
20160312,1,35.88
20160312,2,35.2
20160312,3,28.96
20160312,4,26.06
20160312,5,22.3
20160312,6,17.96
20160312,7,18.54
20160312,8,24.42
20160312,9,22.26
20160312,10,18.84
20160312,11,15.32
20160312,12,14.55
20160312,13,12.39
20160312,14,9.07
20160312,15,10.23
20160312,16,9.3
20160312,17,7.13
20160312,18,12.16
20160312,19,20.15
20160312,20,26.62
20160312,21,19.04
20160312,22,27.57
20160312,23,36.9
20160313,0,38.88
20160313,1,30.24
20160313,2,24.11
20160313,3,17.13
20160313,4,12.28
20160313,5,10.33
20160313,6,9.52
20160313,7,10.89
20160313,8,9.91
20160313,9,5.53
20160313,10,5.19
20160313,11,3.07
20160313,12,2.86
20160313,13,2.56
20160313,14,1.56
20160313,15,1.38
20160313,16,1.81
20160313,17,3.15
20160313,18,4.74
20160313,19,7.53
20160313,20,9.45
20160313,21,13.96
20160313,22,17.92
20160313,23,14.81
20160314,0,13.0
20160314,1,11.68
20160314,2,6.95
20160314,3,5.34
20160314,4,5.92
20160314,5,6.05
20160314,6,9.37
20160314,7,17.61
20160314,8,32.56
20160314,9,28.74
20160314,10,19.17
20160314,11,12.88
20160314,12,12.02
20160314,13,10.81
20160314,14,8.72
20160314,15,8.43
20160314,16,10.78
20160314,17,12.45
20160314,18,13.95
20160314,19,17.61
20160314,20,18.13
20160314,21,21.32
20160314,22,24.4
20160314,23,20.19
20160315,0,19.64
20160315,1,15.16
20160315,2,12.71
20160315,3,10.91
20160315,4,14.01
20160315,5,14.39
20160315,6,19.04
20160315,7,40.65
20160315,8,48.51
20160315,9,47.93
20160315,10,27.64
20160315,11,21.79
20160315,12,19.21
20160315,13,15.31
20160315,14,10.33
20160315,15,13.66
20160315,16,12.34
20160315,17,15.65
20160315,18,17.21
20160315,19,21.17
20160315,20,24.69
20160315,21,24.97
20160315,22,21.51
20160315,23,18.18
20160316,0,14.59
20160316,1,12.41
20160316,2,10.04
20160316,3,10.63
20160316,4,9.64
20160316,5,11.06
20160316,6,13.2
20160316,7,22.65
20160316,8,33.59
20160316,9,25.29
20160316,10,17.27
20160316,11,8.99
20160316,12,6.13
20160316,13,5.57
20160316,14,7.06
20160316,15,7.65
20160316,16,9.3
20160316,17,12.22
20160316,18,16.5
20160316,19,22.23
20160316,20,32.46
20160316,21,26.48
20160316,22,31.68
20160316,23,33.05
20160317,0,24.19
20160317,1,21.11
20160317,2,21.43
20160317,3,17.19
20160317,4,14.0
20160317,5,16.76
20160317,6,20.21
20160317,7,32.5
20160317,8,40.53
20160317,9,39.49
20160317,10,32.53
20160317,11,19.22
20160317,12,10.61
20160317,13,10.84
20160317,14,12.62
20160317,15,10.44
20160317,16,12.38
20160317,17,13.35
20160317,18,15.88
20160317,19,24.02
20160317,20,25.78
20160317,21,21.96
20160317,22,16.56
20160317,23,15.32
20160318,0,10.18
20160318,1,5.01
20160318,2,2.66
20160318,3,2.47
20160318,4,2.87
20160318,5,4.32
20160318,6,10.89
20160318,7,19.09
20160318,8,16.18
20160318,9,19.72
20160318,10,15.89
20160318,11,12.45
20160318,12,9.57
20160318,13,9.13
20160318,14,9.37
20160318,15,10.47
20160318,16,10.05
20160318,17,11.28
20160318,18,12.42
20160318,19,9.81
20160318,20,6.73
20160318,21,5.93
20160318,22,8.86
20160318,23,6.63
20160319,0,4.65
20160319,1,4.51
20160319,2,1.82
20160319,3,0.54
20160319,4,0.56
20160319,5,0.99
20160319,6,1.37
20160319,7,2.18
20160319,8,3.25
20160319,9,5.02
20160319,10,6.69
20160319,11,6.21
20160319,12,6.25
20160319,13,3.84
20160319,14,4.03
20160319,15,4.76
20160319,16,4.64
20160319,17,6.21
20160319,18,6.15
20160319,19,6.58
20160319,20,4.72
20160319,21,3.97
20160319,22,4.47
20160319,23,3.59
20160320,0,2.26
20160320,1,3.35
20160320,2,3.07
20160320,3,3.05
20160320,4,3.09
20160320,5,10.46
20160320,6,5.42
20160320,7,7.4
20160320,8,12.89
20160320,9,12.06
20160320,10,4.89
20160320,11,4.38
20160320,12,4.3
20160320,13,7.87
20160320,14,17.51
20160320,15,16.99
20160320,16,9.34
20160320,17,6.82
20160320,18,10.76
20160320,19,15.35
20160320,20,15.91
20160320,21,10.36
20160320,22,7.56
20160320,23,8.82
20160321,0,10.31
20160321,1,16.16
20160321,2,22.94
20160321,3,15.6
20160321,4,10.28
20160321,5,8.96
20160321,6,2.74
20160321,7,8.87
20160321,8,26.19
20160321,9,36.67
20160321,10,37.75
20160321,11,37.52
20160321,12,22.28
20160321,13,14.45
20160321,14,14.53
20160321,15,13.53
20160321,16,15.65
20160321,17,17.12
20160321,18,18.24
20160321,19,17.05
20160321,20,21.32
20160321,21,28.01
20160321,22,22.69
20160321,23,29.45
20160322,0,19.51
20160322,1,12.79
20160322,2,12.47
20160322,3,13.32
20160322,4,10.31
20160322,5,14.7
20160322,6,15.19
20160322,7,33.19
20160322,8,42.1
20160322,9,36.1
20160322,10,31.98
20160322,11,28.66
20160322,12,32.67
20160322,13,29.74
20160322,14,26.74
20160322,15,26.71
20160322,16,20.43
20160322,17,26.7
20160322,18,23.86
20160322,19,15.16
20160322,20,12.96
20160322,21,17.45
20160322,22,34.85
20160322,23,30.49
20160323,0,21.61
20160323,1,6.17
20160323,2,9.61
20160323,3,15.74
20160323,4,10.99
20160323,5,6.39
20160323,6,9.08
20160323,7,8.22
20160323,8,15.12
20160323,9,12.33
20160323,10,13.08
20160323,11,6.56
20160323,12,6.02
20160323,13,5.04
20160323,14,6.01
20160323,15,4.92
20160323,16,6.67
20160323,17,7.81
20160323,18,9.64
20160323,19,15.78
20160323,20,17.89
20160323,21,25.1
20160323,22,28.2
20160323,23,29.62
20160324,0,21.19
20160324,1,18.11
20160324,2,10.38
20160324,3,10.31
20160324,4,8.75
20160324,5,10.35
20160324,6,14.26
20160324,7,18.86
20160324,8,41.22
20160324,9,46.91
20160324,10,48.88
20160324,11,40.29
20160324,12,37.01
20160324,13,31.23
20160324,14,32.92
20160324,15,28.31
20160324,16,27.23
20160324,17,31.77
20160324,18,29.42
20160324,19,37.04
20160324,20,39.78
20160324,21,37.03
20160324,22,35.2
20160324,23,19.04
20160325,0,15.38
20160325,1,11.5
20160325,2,9.48
20160325,3,7.49
20160325,4,6.88
20160325,5,7.91
20160325,6,8.15
20160325,7,13.55
20160325,8,20.85
20160325,9,25.85
20160325,10,25.6
20160325,11,29.78
20160325,12,22.48
20160325,13,14.39
20160325,14,15.85
20160325,15,17.84
20160325,16,16.52
20160325,17,15.56
20160325,18,8.39
20160325,19,13.31
20160325,20,35.7
20160325,21,32.19
20160325,22,32.81
20160325,23,32.27
20160326,0,39.71
20160326,1,62.31
20160326,2,62.76
20160326,3,53.79
20160326,4,37.77
20160326,5,34.09
20160326,6,34.98
20160326,7,25.74
20160326,8,19.96
20160326,9,19.25
20160326,10,14.39
20160326,11,8.93
20160326,12,8.45
20160326,13,10.64
20160326,14,12.95
20160326,15,12.62
20160326,16,9.2
20160326,17,11.81
20160326,18,13.66
20160326,19,12.93
20160326,20,20.51
20160326,21,11.37
20160326,22,10.03
20160326,23,9.22
20160327,0,8.57
20160327,1,9.37
20160327,2,9.7
20160327,3,12.43
20160327,4,7.51
20160327,5,9.31
20160327,6,5.04
20160327,7,5.06
20160327,8,7.61
20160327,9,10.29
20160327,10,10.5
20160327,11,8.93
20160327,12,8.35
20160327,13,7.65
20160327,14,12.63
20160327,15,8.54
20160327,16,10.1
20160327,17,16.15
20160327,18,19.9
20160327,19,28.13
20160327,20,14.47
20160327,21,21.31
20160327,22,22.18
20160327,23,15.4
20160328,0,9.18
20160328,1,6.15
20160328,2,3.97
20160328,3,2.87
20160328,4,1.62
20160328,5,0.97
20160328,6,0.75
20160328,7,1.77
20160328,8,1.83
20160328,9,2.17
20160328,10,2.51
20160328,11,4.83
20160328,12,5.2
20160328,13,3.07
20160328,14,2.08
20160328,15,2.65
20160328,16,2.11
20160328,17,2.7
20160328,18,2.65
20160328,19,5.79
20160328,20,11.34
20160328,21,11.36
20160328,22,8.66
20160328,23,6.17
20160329,0,6.65
20160329,1,4.51
20160329,2,4.27
20160329,3,3.8
20160329,4,3.13
20160329,5,5.16
20160329,6,15.41
20160329,7,23.35
20160329,8,21.66
20160329,9,18.8
20160329,10,17.9
20160329,11,18.58
20160329,12,17.08
20160329,13,10.45
20160329,14,10.75
20160329,15,11.83
20160329,16,10.34
20160329,17,11.3
20160329,18,12.25
20160329,19,13.92
20160329,20,20.24
20160329,21,36.64
20160329,22,64.78
20160329,23,36.45
20160330,0,25.95
20160330,1,12.89
20160330,2,8.71
20160330,3,8.49
20160330,4,7.75
20160330,5,9.83
20160330,6,26.84
20160330,7,33.62
20160330,8,32.7
20160330,9,28.01
20160330,10,18.18
20160330,11,15.48
20160330,12,13.99
20160330,13,6.94
20160330,14,5.06
20160330,15,5.17
20160330,16,6.54
20160330,17,10.56
20160330,18,15.53
20160330,19,16.76
20160330,20,26.77
20160330,21,36.72
20160330,22,63.96
20160330,23,77.97
20160331,0,77.98
20160331,1,72.02
20160331,2,59.2
20160331,3,52.7
20160331,4,55.67
20160331,5,46.19
20160331,6,59.12
20160331,7,67.76
20160331,8,86.73
20160331,9,88.37
20160331,10,65.01
20160331,11,37.41
20160331,12,23.42
20160331,13,18.69
20160331,14,15.96
20160331,15,18.5
20160331,16,16.84
20160331,17,14.5
20160331,18,14.29
20160331,19,12.76
20160331,20,15.96
20160331,21,16.02
20160331,22,10.39
20160331,23,8.41
20160401,0,7.77
20160401,1,8.57
20160401,2,9.08
20160401,3,6.45
20160401,4,6.15
20160401,5,10.68
20160401,6,25.37
20160401,7,45.1
20160401,8,58.03
20160401,9,23.77
20160401,10,27.6
20160401,11,14.16
20160401,12,8.57
20160401,13,10.57
20160401,14,9.81
20160401,15,12.0
20160401,16,10.45
20160401,17,11.31
20160401,18,15.76
20160401,19,30.02
20160401,20,51.67
20160401,21,58.18
20160401,22,54.48
20160401,23,62.52
20160402,0,67.1
20160402,1,64.01
20160402,2,54.08
20160402,3,54.78
20160402,4,54.42
20160402,5,48.69
20160402,6,43.79
20160402,7,38.51
20160402,8,38.7
20160402,9,38.0
20160402,10,26.08
20160402,11,22.74
20160402,12,16.04
20160402,13,11.48
20160402,14,10.88
20160402,15,9.51
20160402,16,11.29
20160402,17,13.83
20160402,18,17.58
20160402,19,24.66
20160402,20,29.25
20160402,21,31.04
20160402,22,30.43
20160402,23,37.16
20160403,0,33.22
20160403,1,28.05
20160403,2,26.95
20160403,3,21.81
20160403,4,16.37
20160403,5,15.69
20160403,6,16.77
20160403,7,19.89
20160403,8,21.73
20160403,9,21.41
20160403,10,17.69
20160403,11,8.65
20160403,12,7.03
20160403,13,5.97
20160403,14,5.36
20160403,15,4.85
20160403,16,4.09
20160403,17,4.05
20160403,18,6.52
20160403,19,21.45
20160403,20,38.89
20160403,21,18.32
20160403,22,14.97
20160403,23,15.13
20160404,0,11.69
20160404,1,15.62
20160404,2,8.06
20160404,3,5.43
20160404,4,8.11
20160404,5,10.82
20160404,6,24.51
20160404,7,54.45
20160404,8,51.31
20160404,9,35.9
20160404,10,30.86
20160404,11,28.07
20160404,12,19.75
20160404,13,14.25
20160404,14,13.96
20160404,15,12.68
20160404,16,12.57
20160404,17,11.86
20160404,18,15.63
20160404,19,20.6
20160404,20,31.52
20160404,21,27.52
20160404,22,55.26
20160404,23,59.69
20160405,0,34.15
20160405,1,33.21
20160405,2,28.94
20160405,3,36.38
20160405,4,36.04
20160405,5,30.22
20160405,6,47.25
20160405,7,57.15
20160405,8,65.79
20160405,9,53.43
20160405,10,40.26
20160405,11,39.58
20160405,12,44.38
20160405,13,20.89
20160405,14,18.44
20160405,15,21.09
20160405,16,13.31
20160405,17,20.09
20160405,18,21.45
20160405,19,29.63
20160405,20,30.44
20160405,21,34.28
20160405,22,32.83
20160405,23,28.9
20160406,0,22.79
20160406,1,17.33
20160406,2,12.39
20160406,3,13.87
20160406,4,12.32
20160406,5,12.43
20160406,6,16.65
20160406,7,22.77
20160406,8,22.56
20160406,9,17.64
20160406,10,14.9
20160406,11,12.03
20160406,12,13.35
20160406,13,15.44
20160406,14,16.35
20160406,15,15.15
20160406,16,18.0
20160406,17,19.79
20160406,18,13.38
20160406,19,10.51
20160406,20,11.49
20160406,21,15.88
20160406,22,8.53
20160406,23,8.88
20160407,0,11.4
20160407,1,8.98
20160407,2,9.65
20160407,3,11.6
20160407,4,10.66
20160407,5,10.53
20160407,6,18.42
20160407,7,24.72
20160407,8,27.58
20160407,9,14.59
20160407,10,12.67
20160407,11,12.76
20160407,12,12.88
20160407,13,11.72
20160407,14,7.4
20160407,15,10.83
20160407,16,11.11
20160407,17,6.36
20160407,18,10.55
20160407,19,12.15
20160407,20,19.33
20160407,21,30.59
20160407,22,24.75
20160407,23,26.31
20160408,0,20.51
20160408,1,19.52
20160408,2,19.22
20160408,3,19.29
20160408,4,25.74
20160408,5,25.69
20160408,6,41.18
20160408,7,54.42
20160408,8,52.8
20160408,9,41.07
20160408,10,24.89
20160408,11,17.23
20160408,12,10.7
20160408,13,15.01
20160408,14,17.43
20160408,15,33.98
20160408,16,30.27
20160408,17,41.61
20160408,18,21.4
20160408,19,22.35
20160408,20,20.51
20160408,21,35.86
20160408,22,64.65
20160408,23,65.86
20160409,0,71.19
20160409,1,59.84
20160409,2,58.25
20160409,3,54.54
20160409,4,48.54
20160409,5,46.4
20160409,6,43.68
20160409,7,40.01
20160409,8,36.3
20160409,9,31.49
20160409,10,28.36
20160409,11,13.03
20160409,12,6.44
20160409,13,5.4
20160409,14,2.73
20160409,15,2.78
20160409,16,5.09
20160409,17,5.52
20160409,18,8.13
20160409,19,10.06
20160409,20,14.82
20160409,21,22.02
20160409,22,21.06
20160409,23,19.9
20160410,0,19.04
20160410,1,15.97
20160410,2,16.54
20160410,3,14.87
20160410,4,8.75
20160410,5,9.19
20160410,6,7.24
20160410,7,14.86
20160410,8,17.0
20160410,9,12.59
20160410,10,9.44
20160410,11,7.34
20160410,12,6.97
20160410,13,6.4
20160410,14,4.54
20160410,15,3.91
20160410,16,4.53
20160410,17,5.43
20160410,18,7.78
20160410,19,13.21
20160410,20,16.85
20160410,21,20.09
20160410,22,15.52
20160410,23,15.24
20160411,0,13.75
20160411,1,8.05
20160411,2,6.65
20160411,3,7.17
20160411,4,7.76
20160411,5,9.46
20160411,6,21.09
20160411,7,25.74
20160411,8,20.43
20160411,9,14.72
20160411,10,11.43
20160411,11,11.47
20160411,12,10.11
20160411,13,9.81
20160411,14,9.8
20160411,15,10.82
20160411,16,11.9
20160411,17,13.28
20160411,18,13.21
20160411,19,12.68
20160411,20,10.77
20160411,21,9.97
20160411,22,11.45
20160411,23,12.45
20160412,0,11.46
20160412,1,8.45
20160412,2,9.11
20160412,3,9.39
20160412,4,9.37
20160412,5,20.86
20160412,6,31.91
20160412,7,53.65
20160412,8,29.87
20160412,9,19.67
20160412,10,14.61
20160412,11,15.76
20160412,12,14.24
20160412,13,13.22
20160412,14,12.42
20160412,15,12.87
20160412,16,12.8
20160412,17,15.32
20160412,18,19.25
20160412,19,19.67
20160412,20,12.6
20160412,21,22.05
20160412,22,22.82
20160412,23,16.59
20160413,0,18.33
20160413,1,19.84
20160413,2,17.29
20160413,3,15.27
20160413,4,12.9
20160413,5,32.22
20160413,6,49.03
20160413,7,60.47
20160413,8,63.53
20160413,9,41.2
20160413,10,23.42
20160413,11,21.94
20160413,12,21.83
20160413,13,15.06
20160413,14,12.72
20160413,15,16.2
20160413,16,13.2
20160413,17,13.74
20160413,18,13.78
20160413,19,15.5
20160413,20,18.87
20160413,21,20.87
20160413,22,53.18
20160413,23,61.42
20160414,0,47.14
20160414,1,37.18
20160414,2,41.68
20160414,3,65.1
20160414,4,65.67
20160414,5,63.23
20160414,6,63.36
20160414,7,62.81
20160414,8,65.17
20160414,9,43.54
20160414,10,29.65
20160414,11,26.13
20160414,12,20.77
20160414,13,15.88
20160414,14,17.8
20160414,15,13.28
20160414,16,8.46
20160414,17,9.43
20160414,18,9.81
20160414,19,13.98
20160414,20,28.35
20160414,21,62.08
20160414,22,42.59
20160414,23,33.95
20160415,0,36.39
20160415,1,37.95
20160415,2,26.2
20160415,3,8.54
20160415,4,7.05
20160415,5,10.39
20160415,6,24.3
20160415,7,39.52
20160415,8,40.13
20160415,9,30.59
20160415,10,26.92
20160415,11,24.02
20160415,12,30.62
20160415,13,20.7
20160415,14,12.08
20160415,15,15.81
20160415,16,17.73
20160415,17,12.94
20160415,18,17.39
20160415,19,15.58
20160415,20,24.18
20160415,21,40.21
20160415,22,35.3
20160415,23,23.11
20160416,0,16.9
20160416,1,12.18
20160416,2,9.43
20160416,3,6.9
20160416,4,6.17
20160416,5,4.67
20160416,6,8.16
20160416,7,9.06
20160416,8,12.03
20160416,9,14.22
20160416,10,12.35
20160416,11,9.44
20160416,12,7.16
20160416,13,5.52
20160416,14,5.72
20160416,15,4.78
20160416,16,9.39
20160416,17,11.01
20160416,18,6.46
20160416,19,6.73
20160416,20,12.23
20160416,21,16.29
20160416,22,16.9
20160416,23,22.24
20160417,0,17.17
20160417,1,20.86
20160417,2,9.45
20160417,3,9.5
20160417,4,11.17
20160417,5,9.54
20160417,6,13.26
20160417,7,16.65
20160417,8,10.45
20160417,9,4.62
20160417,10,5.8
20160417,11,9.37
20160417,12,3.39
